"","url","name","city","checkInDate","checkOutDate","price","totalPrice","numOfReviews","ratingAverage","ratingAccuracy","ratingCommunication","ratingCleanliness","ratingLocation","ratingCheckIn","ratingValue","capacityRoomType","capacityNumGuests","capacityNumBedrooms","capacityNumBeds","amenitiesParking","amenitiesPets","amenitiesFireplace","amenitiesSmoking","amenitiesPool","amenitiesHangers","amenitiesBreakfast","amenitiesInternet","amenitiesElevator","amenitiesKitchen","amenitiesFamily","amenitiesAccessible","amenitiesWifi","amenitiesEvents","amenitiesDryer","amenitiesDesktop","amenitiesHottub","amenitiesHeating","amenitiesLaptop","amenitiesDoorman","amenitiesGym","amenitiesIron","amenitiesHairdryer","amenitiesWasher","amenitiesEssentials","amenitiesShampoo","amenitiesTv","amenitiesAc"
"22","/rooms/8689632?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","cool private bedroom, free WiFi, Netflix, parking","Chicago--IL--United-States","2017-05-01","2017-05-02","313","519","87","4","4","4.5","4","4","4.5","4","Private room","2 Guests","1 Bedroom","1 Bed",0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"23","/rooms/15240065?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Lovely apartment in the north of Chicago loop.","Chicago--IL--United-States","2017-05-01","2017-05-02","353","464","10","4.5","5","5","5","5","5","5","Shared room","2 Guests","1 Bed",NA,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,0,1,1
"24","/rooms/7378328?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Beautiful 1Bed Apartment in Chicago","Chicago--IL--United-States","2017-05-01","2017-05-02","641","1061","28","5","4.5","5","4.5","5","5","4.5","Private room","3 Guests","1 Bedroom","2 Beds",1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"25","/rooms/17019650?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Cozy Vintage Bungalow Home","Chicago--IL--United-States","2017-05-01","2017-05-02","361","480","17","5","5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",1,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1,1
"26","/rooms/16799732?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","COMFY CITY HIDEOUT","Chicago--IL--United-States","2017-05-01","2017-05-02","240","415","1",NA,NA,NA,NA,NA,NA,NA,"Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
"27","/rooms/17895468?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Modern, brand new room + free parking!","Chicago--IL--United-States","2017-05-01","2017-05-02","393","718","1",NA,NA,NA,NA,NA,NA,NA,"Private room","2 Guests","1 Bedroom","1 Bed",1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"28","/rooms/7582520?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Cozy, Quiet, Garden Getaway!","Chicago--IL--United-States","2017-05-01","2017-05-02","713","949","93","5","5","5","5","5","5","5","Entire home/apt","2 Guests","1 Bedroom","1 Bed",1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
"29","/rooms/9156857?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","2nd Floor Garden Condo","Chicago--IL--United-States","2017-05-01","2017-05-02","441","902","97","4.5","5","5","5","4.5","5","5","Entire home/apt","4 Guests","2 Bedrooms","3 Beds",1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1
"30","/rooms/17216076?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","West Loop Apt. Walk to UIC","Chicago--IL--United-States","2017-05-01","2017-05-02","321","527","2",NA,NA,NA,NA,NA,NA,NA,"Private room","2 Guests","1 Bedroom","1 Bed",1,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1
"31","/rooms/8822479?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Huge cozy bedroom, AC, free WiFi, NetFlix, parking","Chicago--IL--United-States","2017-05-01","2017-05-02","313","519","60","4","4","4.5","4","4.5","4.5","4.5","Private room","4 Guests","1 Bedroom","3 Beds",0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"32","/rooms/17904694?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Great Location one bedroom !!!","Chicago--IL--United-States","2017-05-01","2017-05-02","769","1532","5","4.5","5","5","5","5","5","4","Entire home/apt","3 Guests","1 Bedroom","2 Beds",0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,0,0,0,1,1,1,1,1,1,1
"33","/rooms/11634283?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Hip Room near Wrigley Field","Chicago--IL--United-States","2017-05-01","2017-05-02","673","1109","24","5","5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"34","/rooms/12590517?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Huge Bright 1 bedroom walk 2 train.","Chicago--IL--United-States","2017-05-01","2017-05-02","617","1244","69","4.5","5","5","5","4","5","4.5","Entire home/apt","6 Guests","1 Bedroom","2 Beds",1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"35","/rooms/11634283?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Hip Room near Wrigley Field","Chicago--IL--United-States","2017-05-01","2017-05-02","673","1109","24","5","5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"36","/rooms/15590003?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","McCormick Place Haven","Chicago--IL--United-States","2017-05-01","2017-05-02","553","726","17","5","4.5","5","4.5","4.5","5","5","Private room","3 Guests","1 Bedroom","1 Bed",1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"37","/rooms/8689632?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","cool private bedroom, free WiFi, Netflix, parking","Chicago--IL--United-States","2017-05-01","2017-05-02","313","519","87","4","4","4.5","4","4","4.5","4","Private room","2 Guests","1 Bedroom","1 Bed",0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"38","/rooms/16666230?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Modern Condo in Printers Row ""Temporary Discount""","Chicago--IL--United-States","2017-05-01","2017-05-02","1082","1859","39","5","5","5","5","5","5","5","Entire home/apt","6 Guests","Studio","3 Beds",0,0,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"39","/rooms/14238344?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Entire 3-Story Hyde Park House","Chicago--IL--United-States","2017-05-01","2017-05-02","1202","2234","22","5","5","5","5","5","5","4.5","Entire home/apt","6 Guests","3 Bedrooms","3 Beds",1,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,1,0,1
"40","/rooms/14490975?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Private unit in safe, pretty area!","Chicago--IL--United-States","2017-05-01","2017-05-02","353","519","65","4.5","5","5","5","5","5","5","Entire home/apt","2 Guests","Studio","1 Bed",1,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1
"41","/rooms/10572814?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Serene Sunny 2BR Treehouse Patio!","Chicago--IL--United-States","2017-05-01","2017-05-02","842","1221","4","5","5","4.5","5","5","5","5","Entire home/apt","5 Guests","2 Bedrooms","2 Beds",1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,1,1,1,0,1,0
"42","/rooms/17679124?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Private Quarters","Chicago--IL--United-States","2017-05-01","2017-05-02","160","279","1",NA,NA,NA,NA,NA,NA,NA,"Private room","2 Guests","1 Bedroom","2 Beds",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"43","/rooms/18047767?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Private room in Chicago","Chicago--IL--United-States","2017-05-01","2017-05-02","577","766",NA,NA,NA,NA,NA,NA,NA,NA,"Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1,1,1
"44","/rooms/5645139?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Luxury Vintage condo in Uptown","Chicago--IL--United-States","2017-05-01","2017-05-02","649","1500","57","5","5","5","5","4.5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"45","/rooms/10152259?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Rogers Park Lovely Condo Room!","Chicago--IL--United-States","2017-05-01","2017-05-02","401","527","40","5","5","5","5","4.5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,1,1,1,1
"46","/rooms/16742255?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Luxury Apartment 2BR 2BA Highrise/Millenimun Park","Chicago--IL--United-States","2017-05-01","2017-05-02","2396","4244","18","5","5","5","5","5","5","5","Entire home/apt","6 Guests","2 Bedrooms","2 Beds",0,0,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1
"47","/rooms/13765939?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","2-br Home Close to Downtown with Room for 8 !","Chicago--IL--United-States","2017-05-01","2017-05-02","521","687","101","4.5","4.5","5","4.5","5","5","5","Entire home/apt","8 Guests","2 Bedrooms","5 Beds",0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"48","/rooms/8114685?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Private room in Wicker Park Apt.","Chicago--IL--United-States","2017-05-01","2017-05-02","561","854","61","4.5","5","4.5","4.5","5","5","4.5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
"49","/rooms/17718243?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Logan Square Blue Line Private King Size Bedroom","Chicago--IL--United-States","2017-05-01","2017-05-02","321","480","5","5","5","5","4.5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,0
"50","/rooms/15274162?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Private Room for COMLEX/USMLE/Vacation near O'Hare","Chicago--IL--United-States","2017-05-01","2017-05-02","681","902","8","5","5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","2 Beds",1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1
"51","/rooms/13463943?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Elegant vintage room in Ravenswood","Chicago--IL--United-States","2017-05-01","2017-05-02","513","806","27","5","5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,0,1
"52","/rooms/16269676?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","1 room (C) in a 3 bedroom unit (3E)","Chicago--IL--United-States","2017-05-01","2017-05-02","248","375","11","3","3.5","4","2.5","3","4","3","Private room","2 Guests","1 Bedroom","1 Bed",1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0
"53","/rooms/12590517?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Huge Bright 1 bedroom walk 2 train.","Chicago--IL--United-States","2017-05-01","2017-05-02","617","1244","69","4.5","5","5","5","4","5","4.5","Entire home/apt","6 Guests","1 Bedroom","2 Beds",1,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"54","/rooms/13866814?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","River North-Updated Studio-Fits 3-Good Location","Chicago--IL--United-States","2017-05-01","2017-05-02","401","1062","53","4.5","4.5","5","5","5","5","5","Entire home/apt","3 Guests","Studio","1 Bed",1,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1
"55","/rooms/16194375?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Luxury Apartment in the Loop & Private Bath","Chicago--IL--United-States","2017-05-01","2017-05-02","1034","1635","11","5","5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,1,1,0,1
"56","/rooms/15842825?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Great Studio in River West","Chicago--IL--United-States","2017-05-01","2017-05-02","481","1277","11","5","5","5","5","5","5","5","Entire home/apt","2 Guests","Studio","1 Bed",0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,1,1
"57","/rooms/13788610?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Affordable 1BD in Wicker Park!","Chicago--IL--United-States","2017-05-01","2017-05-02","553","838","31","5","5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,1,1,1,1,1
"58","/rooms/8689632?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","cool private bedroom, free WiFi, Netflix, parking","Chicago--IL--United-States","2017-05-01","2017-05-02","313","519","87","4","4","4.5","4","4","4.5","4","Private room","2 Guests","1 Bedroom","1 Bed",0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"59","/rooms/12020689?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Luxury Condo in the Heart of Downtown","Chicago--IL--United-States","2017-05-01","2017-05-02","962","1915","19","5","4.5","5","5","5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1
"60","/rooms/7378328?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Beautiful 1Bed Apartment in Chicago","Chicago--IL--United-States","2017-05-01","2017-05-02","641","1061","28","5","4.5","5","4.5","5","5","4.5","Private room","3 Guests","1 Bedroom","2 Beds",1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1
"61","/rooms/5645139?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Luxury Vintage condo in Uptown","Chicago--IL--United-States","2017-05-01","2017-05-02","649","1500","57","5","5","5","5","4.5","5","5","Private room","2 Guests","1 Bedroom","1 Bed",0,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1
"62","/rooms/16799732?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","COMFY CITY HIDEOUT","Chicago--IL--United-States","2017-05-01","2017-05-02",NA,"415","1",NA,NA,NA,NA,NA,NA,NA,"Private room","2 Guests","1 Bedroom","1 Bed",0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1
"63","/rooms/10910665?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Room for limited for 4 ppl =2 beds","Chicago--IL--United-States","2017-05-01","2017-05-02","281","368","19","4.5","4.5","4.5","4.5","4.5","5","4.5","Shared room","4 Guests","2 Beds",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"64","/rooms/7582520?location=Chicago%2C%20IL%2C%20United%20States&check_in=2017-05-01&check_out=2017-05-02","Cozy, Quiet, Garden Getaway!","Chicago--IL--United-States","2017-05-01","2017-05-02","713","949","93","5","5","5","5","5","5","5","Entire home/apt","2 Guests","1 Bedroom","1 Bed",1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,1,1
