"","url","name","city","checkInDate","checkOutDate"
"45","/rooms/16196037?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"46","/rooms/7737594?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"47","/rooms/13049703?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"48","/rooms/17971825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"49","/rooms/16143720?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"50","/rooms/18155907?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"51","/rooms/17754355?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"52","/rooms/17909749?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"53","/rooms/6349168?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"54","/rooms/17562730?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"55","/rooms/8111268?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"56","/rooms/15240904?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"57","/rooms/4854893?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"58","/rooms/17917748?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"59","/rooms/17111233?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"60","/rooms/10397724?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"61","/rooms/13523745?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"62","/rooms/7964582?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"63","/rooms/14437476?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"64","/rooms/11853093?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"65","/rooms/8215093?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"66","/rooms/15463067?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"67","/rooms/11024580?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"68","/rooms/3406472?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"69","/rooms/16145200?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"70","/rooms/13830298?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"71","/rooms/10909496?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"72","/rooms/4347541?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"73","/rooms/15066116?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"74","/rooms/9760574?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"75","/rooms/7964582?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"76","/rooms/6146824?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"77","/rooms/16421713?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"78","/rooms/4982901?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"79","/rooms/17971825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"80","/rooms/6349168?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"81","/rooms/6067861?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"82","/rooms/7737594?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"83","/rooms/18155907?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
"84","/rooms/17971825?location=Hong%20Kong&check_in=2017-05-01&check_out=2017-05-02",NA,"Hong-Kong","2017-05-01","2017-05-02"
